"SRR5689224_sorted"	"SRR5689225_sorted"	"SRR5689226_sorted"	"SRR5689227_sorted"	"SRR5689228_sorted"	"SRR5689229_sorted"	"SRR5689230_sorted"	"SRR5689231_sorted"	"SRR5689232_sorted"	"SRR5689233_sorted"	"SRR5689234_sorted"	"SRR5689235_sorted"
"gene:Rv0120c"	2922.2	2933.25	420.17	624.75	3431.83	986.17	5287.67	6303.5	2291.58	1018.42	2524.5	2183.58
"putative_UTR:m147772_147804"	150.92	132.25	25.83	23.08	168.5	54.83	195.33	201.17	73.83	38.17	103.5	105.75
"gene:Rv0121c"	488.5	523.83	218.83	235.5	906.33	289.33	188	150.33	274.5	135.83	327.67	1078.5
"gene:Rv0122"	91.5	100.33	175.33	196.17	606.67	232.33	63.67	82.42	81.67	59.17	145.42	363.58
"gene:Rv0123"	172.5	162.17	254.5	325.33	999.5	434.5	146.83	145.92	187.17	139.67	311.08	841.58
"putative_sRNA:m148860_149537"	434.83	363.67	33	58	291.5	95	445	338.33	62.5	65	79	213.33
"gene:Rv0124"	221.5	233.5	367.5	516.75	1850.08	270.5	175.25	193.83	591.17	421	649	535.83
"putative_sRNA:m150743_151130"	190	201.25	61	90	283.83	81.33	40	44.5	17.5	39.5	63	162
"gene:Rv0125"	5569.62	5493.33	998.33	1556.83	7858.75	1857	2685.83	2014.08	1233.92	1261.08	2768.17	4144.58
"putative_UTR:p152216_152323"	381.03	419	102.83	158.83	596.75	119.33	200	158.08	134.42	133.42	201.33	276.75
"gene:Rv0126"	3916.7	3668.31	516.33	629.92	2717.45	576.17	1568.5	1500.08	792.67	670.25	894	1713.5
"putative_UTR:p154130_154231"	411	411.07	39.17	54.58	263.2	44.83	238.33	213.37	141.08	120.17	85.92	180.33
"gene:Rv0127"	3315.5	3183.57	670.17	887.58	3011.28	674.33	1094.5	918.7	954.5	914	857.25	1618.75
"putative_sRNA:m155536_155841"	94.83	85	75	109	371	121	110.5	77.5	113.5	118.5	66	203
"gene:Rv0128"	638.67	620.33	299.83	408.33	1068.5	270.5	325.83	254	227.5	244.5	257	444.83
"putative_sRNA:p156474_156619"	165	151.17	92.83	128.33	262.83	86.33	100.5	62	71.33	107	94	188.5
"putative_UTR:m156550_156577"	654.83	657.83	26	38.83	904.5	66.5	883.78	525.5	78.5	166.83	39.67	34.5
"gene:Rv0129c"	10188.33	10051.33	283.5	443.17	12636.67	851.33	14239.28	9261.25	799.33	1588.67	581	493.83
"putative_UTR:m157601_157640"	381.5	420.25	32	37.83	622	38.5	556.08	304.92	16.33	37	19.5	18.5
"gene:Rv0130"	289.5	277	85	89	297.83	108.5	95	63	9	36	105	153.5
"gene:Rv0131c"	909.83	859.5	595.5	786.83	2101.25	604.83	778.33	600.33	316.58	278.5	690.83	892.5
"gene:Rv0132c"	366	412	486.5	754.5	1206.33	308	415	382	316.33	218.33	528	1631.5
"putative_sRNA:p160276_160799"	267	243.67	138.5	173.33	409.5	107.5	117.17	85.5	67.83	89.5	84.5	155.5
"gene:Rv0133"	2078.08	2208.75	588.5	804.92	993	185.5	946.92	656.5	519.42	564	330.17	1033.67
"putative_UTR:p161475_161520"	366.08	372.42	124.5	191	167.17	29	210.67	129	127.58	167	63.67	195.67
"gene:Rv0134"	4909	4985.67	1128.33	1552.5	2950.08	1200	1399.67	983.5	528	752.67	1782.25	1928.42
"putative_UTR:m162581_162643"	156.92	203.92	413	509.67	654.2	320.83	90.17	57	67.67	84.08	961.92	575.33
"gene:Rv0135c"	1324.17	1303.75	2153.75	2788.92	4437.2	2660.45	696.5	458.33	425.08	563.92	7021.67	4431.12
"putative_UTR:p162674_162907"	680.67	656.25	219.5	288.83	301.58	157.83	122.17	83.17	69.33	113.5	200.75	298.5
"putative_UTR:m163250_163292"	155.17	168.5	337.83	410.42	767.17	445.78	93.08	79.83	58.83	83.83	1205.17	636.95
"putative_UTR:p163308_163365"	32.5	30.83	153.33	180.83	328.83	215.33	66	60.67	48.17	44	640	325.87
"gene:Rv0136"	694.5	715.58	1392.25	1748.67	5059.25	2287	1375.5	1266.67	1334.5	1002.17	13293.83	5458.87
"putative_UTR:m164670_164711"	75.42	74.67	98.08	121.67	146.33	43.67	80.33	62.25	210.25	139.83	76.33	158.83
"putative_UTR:p164692_164920"	212.5	254.83	253.42	340.5	927.08	454.17	179.83	164	283.67	220.67	2795.5	998.58
"gene:Rv0137c"	846.58	835.17	736.58	982.17	2166.5	721.17	899	781.75	900.25	630.67	1031.5	2222.83
"gene:Rv0138"	614.5	530.25	313.83	466.17	433	147.25	131	106.33	70	98	189.33	218.5
"gene:Rv0139"	2291.5	2190.78	854.58	1187.33	842.75	221.42	729.2	499.67	187.33	296.33	399.33	601
"putative_sRNA:m166345_166663"	69.5	74.5	145	226	122.5	38	8	8	14	21.5	29.5	75
"putative_UTR:p166850_166909"	178.83	188.2	59.42	95.83	65.92	14.17	70.03	37.83	12.33	26.75	36	55.33
"gene:Rv0140"	440.17	416.62	577.75	787.33	3188.42	1586.75	261.37	201.33	258.67	243.42	4252.92	4538.08
"putative_sRNA:m166988_167100"	111.17	137.67	104.5	155.67	305.67	84.5	36.83	24.33	34.67	36.5	124.67	193.08
"putative_UTR:m167124_167270"	229.83	228.2	98.5	146.67	363.58	127	126.83	103.17	73.17	80.5	226.33	254.33
"gene:Rv0141c"	1195.5	1052.7	386.17	500.75	1794.58	719.17	650.75	672.17	235.67	245.67	781	1061.5
"putative_UTR:p167291_167710"	467.25	461.25	561	747.33	2092.17	814.42	559.67	637.5	452.17	369.67	2992.25	4128.42
"gene:Rv0142"	1311.17	1368.58	1001.83	1498.33	1420.67	308.5	2167.08	2342.33	1024.92	762.83	897.5	2691
"putative_UTR:m168648_168703"	260.75	268	100	115.67	99.33	52.08	73.08	63.08	23.5	51.5	72.67	188
"gene:Rv0143c"	3133.58	3364.08	1566.08	2216.67	2188.5	1051.92	1634.58	1149.42	469	617.83	1001.75	2559.17
"putative_sRNA:p168866_168997"	47	53.5	168	226	94.5	25.5	68	81	110	52.5	43	198.83
"gene:Rv0144"	6870.74	6054.56	712.5	934.83	4206	1251.08	3092.83	3014	1490.83	2074.75	848.92	1939.25
"putative_sRNA:m170485_170808"	102.83	97.33	351	476	449.83	199.5	79	43	42	40.5	138	193
"putative_UTR:p171127_171214"	1849.58	1808.01	142.5	177.33	856.03	205.58	946	840.45	460.16	608.08	148.58	381.25
"gene:Rv0145"	15896.57	15943.86	990.5	1205.33	10893.87	5796.16	9116.83	8102.85	2170.78	3894.41	11529.89	12470.72
"putative_sRNA:m171665_171774"	12.5	20.5	25.83	37.5	18	4	5.5	8	5.5	1	6.5	8
"putative_UTR:p172169_172210"	510.08	500.18	68.83	71.75	682.26	379.75	222.5	222.73	88.95	100.33	915.98	1016.14
"gene:Rv0146"	2125.75	2108.76	266	379.25	2628.76	1269.75	854.58	1013.81	259.62	322	3449.23	3737.31
"putative_UTR:p173144_173237"	156.67	176.92	20.67	27.83	226	88.17	49.67	83.25	39.33	33.67	327.17	287.83
"gene:Rv0147"	6448.33	7194.95	3378.17	4587.75	7978.08	1895.17	7147.08	6839.26	2822.5	2711.25	4503.17	7324.25
"putative_UTR:p174759_174832"	526.83	515.78	251.33	378.25	538.41	98.33	529.75	523.93	345	289.92	246.08	476.08
"gene:Rv0148"	4227.33	4005.2	1844.17	2593.42	4139.66	829.17	2565.83	2675.18	2969.42	2277.7	1740.42	3360.41
"gene:Rv0149"	3612	3722.92	1058.5	1492.58	2749.42	561.5	1559.17	1470.92	1850.33	1635.03	1279.83	2570.08
"gene:Rv0150c"	37.5	29.5	35	55	82.5	29.5	2	4	4	4	23.5	41
"putative_UTR:p176669_176736"	390.17	413.33	155.17	223.67	570.25	210.33	230.42	274.83	274	244.67	262.42	418.08
"putative_sRNA:p177161_177337"	20.5	26.67	395.5	533.17	138.5	99	13	13.5	20	38	52.5	195
"gene:Rv0151c"	518.5	519.25	190.5	264.5	1674.67	378.83	252.5	180.33	105	105.83	366.83	324.5
"putative_sRNA:p177764_177901"	135.67	117.5	919	1123.83	346	102	63.5	55.5	41	55.5	101	314.5
"gene:Rv0152c"	494.08	417.83	233	314.33	471.33	183.33	193.5	142.33	109	99	201.67	276.5
"gene:Rv0153c"	1564	1483.17	380	530.17	1069.33	193.33	953.5	774	517.33	375.67	388.17	1104.5
"gene:Rv0154c"	2624.58	2433.58	974.67	1246.5	2108.5	522.67	2062.33	1632.17	1104.67	755.33	658.5	2258.42
"gene:Rv0155"	1528.17	1480.5	367.33	567.67	429.33	94.67	196.33	144.83	40.5	70.5	93.17	260
"gene:Rv0156"	720.33	624.12	101	168.83	171.67	29.17	126.17	84.17	11	19	20.5	74.83
"putative_sRNA:m184757_185096"	210.5	185.83	162.5	266	237	73.5	200	203.5	99	107.5	83	175.5
"gene:Rv0157"	5393.03	5413.28	776.42	1133.25	1191.5	228.33	1649.92	1266.75	220.5	379.5	298.67	892.17
"putative_UTR:m186270_186494"	526.58	542.58	235.25	302.83	1669.58	736.67	917.25	820.33	262	319.42	737.08	696.75
"putative_UTR:p186480_186558"	543.03	567.08	67.58	96.42	137.33	28.33	172.08	128	32	50.33	41.83	95.67
"gene:Rv0157A"	453.08	480.17	167.75	237.83	1415.75	632.67	798.25	675.33	173.5	231.92	599.25	564.25
"putative_UTR:p186752_186784"	127.58	122.58	54.08	55.25	99	32.33	64.33	56.92	8	18.5	42.83	64.83
"gene:Rv0158"	1516.25	1342.67	288.08	337.75	653.17	189.92	542.42	472.67	97.5	99.67	296.33	525.67
"putative_UTR:p187430_187744"	951.17	884.08	142	170.17	429.83	99	239.25	209.42	72	82	163	312.83
"gene:Rv0159c"	208.33	224.33	398.17	750	1634.17	279	108.83	73	38	35	212.5	108
"gene:Rv0160c"	80	96.5	721.83	1120.83	2257.33	333	69	63	66.17	51	190.33	171
"gene:Rv0161"	511.5	550.42	413.5	560	323	100.5	342.67	243.33	125.83	140	108.5	239.5
"gene:Rv0162c"	782.33	864.75	1137.83	1482	504	214.83	818	644.83	236	322.33	302	356.5
"gene:Rv0163"	303.33	374.5	91.5	121	254.5	100.5	274.33	247.17	43.83	49.83	113	130.5
"putative_UTR:m193483_194143"	829.92	647.25	511.67	715.33	179.17	92.83	150.4	74.33	145.33	186.5	207	221.83
"gene:Rv0164"	2936.08	2777.7	331.17	466.67	1608.5	430	1097.5	1148	288.5	497.58	373.67	601.03
"putative_UTR:p194112_194609"	1388.17	1317.28	146.33	248.67	829.67	193.67	425.33	433.5	136.17	278.25	179.67	344.53
"gene:Rv0165c"	2177.75	1791.08	1064.42	1503.42	832.83	460.5	819.73	550	663.17	674.67	871.83	661.5
"putative_UTR:m194816_194931"	231.67	191.83	151.83	273.42	134.33	77.83	104.83	67.5	89	94.83	120.83	83.5
"putative_UTR:p194917_194992"	1247.03	1000.33	167.83	223.5	326.33	110	1099.9	776.78	269	327.5	203.5	145.17
"gene:Rv0166"	9971.78	8498.41	982.33	1239.08	2373.17	888.5	7828.18	6309.86	1377.17	1860.67	1764.17	1259.75
"putative_sRNA:m196396_197084"	480.75	504	338.83	538.5	700.67	263.5	355.67	288.92	50.5	64.5	203.75	310.25
"putative_UTR:p196658_196860"	3580.5	3448.75	383.25	483.92	715.08	225.25	5853.11	5915.44	675.83	1009.08	515.5	395.42
"gene:Rv0167"	7483.83	6786.16	412.08	641	1433.83	544.92	6074.91	5795.19	1193.5	1479.42	989.42	833.42
"gene:Rv0168"	4206.58	3747.67	224.33	305	869.33	336.83	1585.75	1309.25	332.83	454	740.83	527.92
"gene:Rv0169"	7132.58	6825	285.83	351.67	962.17	292	3706.33	3553.75	629.25	881.67	1032.42	662
"putative_sRNA:m199170_199505"	224	246.17	551	773.33	285.33	89.5	46	29	18	31.5	79.33	123.83
"gene:Rv0170"	5167.17	4990.17	183.33	266.33	713.67	223.25	2176	2233	495.08	706.67	626.67	506.33
"putative_sRNA:m200060_200228"	44.5	35	208.5	373.5	113	41	20.5	19	73.33	52	22.5	82
"putative_sRNA:m200665_201024"	144.5	180.33	581.75	813	651.25	115.5	165.5	134.33	326.33	245	136.5	215.5
"gene:Rv0171"	16601.25	16545.9	692.67	820.33	1516.5	458.25	9881.58	10941	5029.67	4169.83	1269.5	1155.17
"putative_sRNA:m201374_201675"	322	285.58	832	1113.17	521	199.83	157	72	73.83	115.5	130.83	187.33
"putative_sRNA:m202312_202816"	781.67	763.5	1768	2454.08	799.5	228.33	254.83	151	94	184.5	227.33	530
"gene:Rv0172"	12855.42	13627.23	427.33	535	1476.33	453	5156.25	6998.92	1015.83	1444.33	887.67	1272.67
"gene:Rv0173"	9117.83	9329	300.83	406.08	701.83	229.5	3817.75	5469.67	760.33	1155.5	396.83	550.83
"gene:Rv0174"	21921	21290.26	1563.99	2139.72	4234.92	1132.06	10129.64	12247.2	2388.71	3485.15	1369.43	2204.75
"putative_UTR:p206779_206813"	5303	5563.21	800.08	1048.47	2690.26	731.14	3648.98	3392.28	1049.04	1432.07	741.59	1129.34
"gene:Rv0175"	12301.46	12467.13	1212.08	1625.47	5315.26	1547.98	6609.89	5934.95	1739.96	2468.07	1511.01	2879.34
"gene:Rv0176"	6125.45	5886.83	224.25	302.75	1686.25	534.75	1642.42	1464.03	367	524.67	433.83	1163.17
"gene:Rv0177"	5517.03	4927.37	279.92	339	2430	852.25	1425.08	1315.03	462.67	560	866.42	1455.92
"gene:Rv0178"	6026.53	5593.45	323.42	452.5	2544.83	830.17	1688.25	1594.83	548.83	655.17	1134.33	1726.42
"putative_sRNA:m209164_209397"	134.17	159.17	1026.67	1532.67	355.17	124.83	41.5	14	24.33	17.5	83	235.17
"putative_UTR:m209582_209702"	365.17	346.83	437.67	615	300.5	48.67	147.58	89.5	25.17	33.5	76.67	119.33
"putative_UTR:p209673_209846"	597.17	571.83	37.25	75.17	232.83	72	121.33	111.83	53	61	69.5	148.17
"gene:Rv0179c"	5642.5	4850.08	3484.42	5035.08	3698.58	530.5	1771.17	1032.83	372.17	344	935.67	1031.5
"putative_sRNA:p210651_210826"	17.5	13.5	68	107	125	59	10	7.67	6	10	52	99
"putative_UTR:m210813_210891"	46.58	46	239.08	395.75	81.67	20.67	25.67	30.5	14	14.83	16	58.33
"gene:Rv0180c"	1812.83	1650.12	5336.25	7988.16	1672.17	409.12	847.12	766.08	274	261	461.53	1362.25
"putative_sRNA:p211025_211878"	425.33	380.83	628.33	992	1325.83	508	236.5	135	242	207	699.17	1276
"putative_UTR:m212251_212276"	117.58	116.37	399.5	566.91	84	23.45	66.37	42.08	31.17	21.67	39.87	116.58
"gene:Rv0181c"	1277	1218.7	4984.08	7260.41	921	259.28	476.37	292.42	226.25	195.17	410.25	1349.75
"gene:Rv0182c"	2905.33	3055.42	9929.83	14183.83	2986.5	1053	1476	964.83	625.42	516	1220	4008.92
"gene:Rv0183"	3033.23	2769.37	321.83	490.75	961	233	1108.67	714.33	189.33	218.67	239.08	394.33
"putative_UTR:p214928_214968"	262.15	224.03	24.5	38.25	79	16	58.67	35.17	14.83	22.5	19.58	34.5
"gene:Rv0184"	2824.98	2444.7	312.5	417.42	974.58	187.17	1300.83	913.5	172.33	199.5	213.25	556.75
"gene:Rv0185"	1460.91	1528	183.17	257.92	516.58	82.83	881.12	646.83	153	151.17	137.03	325.42
"putative_UTR:p216225_216268"	275.83	271.08	38.5	55.42	121.67	32.83	148.62	105.67	53.17	41.67	35.87	72.5
"gene:Rv0186"	6491.25	6696.83	1154.33	1668.08	2542.67	623.17	3229.62	2391.25	1300.33	1189.67	868.28	1724.83
"putative_UTR:m217619_218389"	2852.91	3079.78	47652.92	66413.91	37002.14	34033.25	3197.03	2422.5	4431.75	3897	117171.95	106060.97
"gene:Rv0186A"	1620.36	1748.69	17159.83	21851.77	22432.31	24339.29	2518.03	2042.58	1440.83	1205.7	69201.28	47845.35
"putative_UTR:m218552_218601"	718.61	747.41	6736.22	8495.07	9359.36	11170.54	1074.66	899.5	541.25	447.7	28736.82	19524.76
"gene:Rv0187"	1046.83	1059.83	493	653.58	737.5	207.67	587.83	527.33	201.33	218.5	355.67	1169.67
"putative_UTR:p219368_219485"	460.5	539.95	180.17	225.33	3075.83	1081.17	1407.33	1557.83	1092.83	670.83	1663.75	6431.83
"gene:Rv0188"	1983.67	2150.7	927	1138.42	18043.25	5926.5	6525.75	7014.03	6863.92	4423.5	8302.42	40548.45
"putative_UTR:p219918_220679"	1030.67	994.58	881.5	1225	8731.75	2621.25	1703.58	1666.2	5314.75	3376.83	3534.67	23141.53
"gene:Rv0189c"	7293.33	7529.83	1132.33	1490.83	3954.67	1313.08	4191.33	3367.42	953.5	942.33	1583.5	2075.83
"putative_UTR:p221821_221870"	486.17	420.58	472.83	543.17	996.83	489.58	468	383.08	227.42	236.5	859.42	1420.33
"gene:Rv0190"	1983.58	1848.53	1854.92	2289.61	3658.03	1819.08	1700.5	1370.75	929.67	845.67	3501.2	6075.86
"putative_UTR:p222162_222288"	1212.48	1206.03	716.33	875.61	1227.45	633.42	699.41	561.92	417.25	408	1386.11	2557.69
"gene:Rv0191"	3021.15	3076.33	2414.58	3258.28	1811.33	604.42	1562	1033.95	856.08	880.33	1575.86	3582.69
"putative_sRNA:m222658_222768"	88	82.67	114.5	184.33	169	56	57.5	33.5	60	69	62.5	84
"putative_sRNA:m223415_223580"	38.5	28	33	73	88	40	17.5	14	1	7	15.33	16
"gene:Rv0192"	3374.83	3358.83	1929.48	2664.75	2504.5	703.7	1680.67	1482.45	844.92	1120.5	889	2220.92
"gene:Rv0192A"	774.75	885	665.15	955.25	884.5	262.87	519.83	313.78	331.42	394.5	333.5	859.42
"putative_UTR:p224665_224840"	429.25	393.33	232.83	394	370.5	81.5	177.33	137.83	186.33	206	115.83	285.5
"gene:Rv0193c"	343	319.33	171.5	215.5	652.83	167.5	161.83	128.83	40.5	69.5	101	257.33
"gene:Rv0194"	283.83	325.83	1500.25	2282.08	585	163	146.33	129.83	93.5	138	263	557.5
"gene:Rv0195"	175.83	288.5	821.83	1012.5	407	537.5	58	70.33	59	49.5	357	197.5
"gene:Rv0196"	128	99.83	282	409.17	395.33	137.67	27.5	14	14	9.5	182	551
"gene:Rv0197"	500.83	499.83	1351.08	1883.25	2325.5	808.83	302.5	210.5	203.5	251.67	685.67	1990.67
"putative_sRNA:m234232_234395"	182.5	192.33	39	64.5	96	21	66	29.5	17	17.5	25	31
"gene:Rv0198c"	7341.42	6885.83	1280.83	1642.83	5509.83	1505.83	2314	1976.17	860.83	765.33	1643.17	3632.25
"putative_sRNA:p235158_235469"	109	93.67	802.83	1083.83	1172.5	1123.83	51.5	54	72.5	88	306	698
"putative_sRNA:m236523_236663"	347.67	371.33	271	379.67	612.5	132.83	150	105.5	201.67	182.5	123.83	242
"gene:Rv0199"	1339.42	1316.42	879	1242.08	653.17	193	746.08	609.33	172.17	218	145.5	195
"gene:Rv0200"	1608.08	1554.83	847	1225.08	726.83	150.5	1082	844.67	239	294	165.83	274.17
"putative_UTR:m237758_237891"	468.42	424.17	268.33	343.95	373.92	123.08	170	150.5	134.33	182.33	189	236.5
"gene:Rv0201c"	2171.87	2115	912.08	1226.87	1922.95	674.58	1061.48	842	679.83	747.5	897.5	1082.42
"gene:Rv0202c"	14975.53	14644.92	23599.92	32518.33	24199.62	10874.83	10477.73	7679.58	36942.58	40324	11144.08	23686.5
"putative_UTR:m241293_241317"	219.58	231.08	184.83	227	251.83	46.5	70.67	48.83	124.33	135.17	58.83	112.17
"gene:Rv0203"	1225.92	1118.25	298	370.83	884.33	258	368.33	286.17	58.5	70	266.83	442
"gene:Rv0204c"	2898	3015	341.5	448.5	2062.17	542.5	1258.33	855.75	274.83	355.5	583.5	796
"putative_sRNA:p242083_242175"	326.5	328	125	179	328	82.5	119	109	20	31	146	191.33
"gene:Rv0205"	1148.17	1023.83	360.5	559	390	98	390.17	276	60	100.5	131.5	224
"putative_UTR:m244352_244483"	449.5	416.5	175.17	263.5	313.17	51.5	309	229.98	299.67	250.58	93.67	144.33
"gene:Rv0206c"	29151.83	26830.31	5544	8006.92	16937.58	2643.83	21011.95	17326.48	8740.03	8293.42	5704.5	7168.08
"putative_sRNA:p244621_245197"	925.5	1210.75	587.83	855.33	2197.83	846.5	643.83	394	257.5	300	724	828.17
"putative_sRNA:p247296_248005"	1648.33	1555	840.5	1004.33	3419.5	1536.58	574.33	439.5	303.17	366.5	876.17	1123
"putative_UTR:m247319_247383"	1544.86	1171.9	346.67	382.33	1384.5	228.5	1372.56	1155.41	417.62	377.67	394.83	639.16
"gene:Rv0207c"	5134.03	4779.56	728.5	901.67	3492.41	665.83	6684.05	5446.25	2473.28	1566.67	1512.08	1556.33
"gene:Rv0208c"	2809.83	2555.58	357.5	493.33	2919.67	704.33	1405.4	984.67	1193.83	856	1379.67	1049.83
"gene:Rv0209"	901.25	965.87	1165.5	1572.17	1197.33	228.67	533.83	410.83	485.92	630.83	447.33	679.83
"gene:Rv0210"	637.33	646.87	657.5	967.17	602.83	122.83	349.5	307.33	195.5	241.17	278.17	332.83
"putative_sRNA:m251346_251618"	22	24	69	112	53.5	16.33	20.5	14.5	26.5	16	23.5	20
"putative_UTR:p251674_251781"	348.25	303.75	294.83	393.08	2825.08	1322.08	365.2	378.33	257.75	243.17	587.08	484.17
"gene:Rv0211"	12757	13159.5	5678.83	7715.5	54347.48	19326.08	9603.37	8856.17	9668	7759.83	15372.5	15322.83
"putative_UTR:p253603_253934"	1283.25	1376.42	499.67	599.17	4522.57	1408.08	540.67	425.75	1123.5	861	1000.92	1318.67
"gene:Rv0212c"	451.33	484.67	1451.92	1803.33	1589.25	938.75	181.92	149.5	203	255.83	645.67	664.25
"gene:Rv0213c"	443.83	386	345.08	399.17	1106.25	409.5	123.25	90.83	105.5	124.83	274.5	350.75
"putative_sRNA:p254870_255922"	697.08	612.83	1118.83	1533.5	3144	768	263.17	197.5	1217.17	903.5	623.5	999.58
"gene:Rv0214"	439.17	446.17	575	744	778	167.5	229.5	159.5	160.33	158.5	184.5	298.5
"putative_UTR:m257659_257782"	288	278	61.83	88.5	181	50.33	211.25	159	122.67	81	62.83	83.83
"gene:Rv0215c"	1246.33	1336.67	289.83	384.5	758.17	234.33	768.42	751.5	264.67	212.5	277.67	341.83
"gene:Rv0216"	611.17	609.08	179.5	277	588.5	243	209.83	183	110	127	337.33	433.33
"gene:Rv0217c"	627.5	677.83	302	436.5	437.58	152	307.75	278.67	85.5	89	171	333.25
"putative_sRNA:m260906_261421"	148	117.83	108.5	206.5	366.83	167.5	67	53	86	75.5	109	119.5
"gene:Rv0218"	395	382.83	134	180.5	495.33	149.5	229.83	169.5	121.5	130.5	158.17	305.5
"gene:Rv0219"	92.5	107.33	36.5	52.33	106.17	45	55.5	56.33	30.33	34.5	28.33	67.83
"gene:Rv0220"	13094.9	13454.83	960.83	1295.67	4606.25	892	10277.95	8465.25	1963.92	2207.25	1170.75	2493
"putative_UTR:p264024_264066"	665.15	624.25	29	37.83	232.58	30.5	525.36	388.91	128.33	146.75	58.83	119.58
"gene:Rv0221"	4484.98	4068.24	253.67	337.67	1427.08	239.67	2451.4	2308.75	564.17	643.67	298.33	571.42
"putative_UTR:p265477_265506"	182.17	180.5	13.17	17.33	68.58	7.67	75.87	83.75	28.33	23.25	10.67	20.33
"gene:Rv0222"	2106.5	2099.58	190	209.33	650.95	102.5	1045.87	1078.17	354.42	329.42	141.83	349.58
"putative_UTR:p266296_266380"	391.75	373.25	35.33	33.5	123.03	12.83	165.67	168.67	69.92	75.17	21	60.42
"gene:Rv0223c"	758.42	774.83	1990.5	2897.33	1640.33	523.33	1722.33	1563.92	1121.5	898.5	2435.5	2588
"gene:Rv0224c"	378.33	432	72.5	78	284.5	106.33	180.67	98.5	20	48	158.5	153
"putative_sRNA:p267867_268140"	220.5	178	725.33	929.83	585.33	649.33	70.5	71	120.5	162	351	382
"gene:Rv0225"	3206.17	2948.67	1529.83	2138.08	760.17	258.83	699.33	488.83	125.5	204.83	343.5	698
"putative_UTR:p269818_269842"	169.67	145.33	91.83	110.33	46.33	12	36.17	24.5	9.5	12.83	17	38.5
"gene:Rv0226c"	1846.17	1985.25	253.5	380	467.08	133.5	689.33	618.17	41.83	90.83	168.67	286
"gene:Rv0227c"	3971.58	4015.5	274.33	388.33	1794.92	526.17	2279.42	2220.25	162.5	231.83	689.5	923.33
"putative_UTR:m272840_272865"	243.5	264	34.83	48.33	206.58	76.33	117.5	69.08	8.83	23	86.33	92.33
"gene:Rv0228"	1192.67	1321.75	685	953.67	764.17	205	553	363	111.5	154	220	651.83
"putative_UTR:m274234_274305"	557.67	528	76.83	108	231.33	139.08	85.33	68.83	38.5	42.33	303.58	312.17
"gene:Rv0229c"	3119.17	2860.92	537.67	642.5	1726	844.25	1029.17	1275.92	332.17	276.83	1459.42	1541.17
"gene:Rv0230c"	3471	3105.17	404.33	452.5	2054.67	641.33	1915.17	2221.92	1297	1073.5	936.83	1485.83
"gene:Rv0231"	1156.67	1033.58	363.83	498	1943.83	615	780.67	663.17	83	114.83	956.58	665.75
"putative_sRNA:m277094_277453"	93.17	68.33	66.5	78.5	431.5	190	21	22.5	12.5	16	166	313
"putative_UTR:p277765_277868"	98.17	102.17	15.33	17.67	100.83	19.5	124.67	153	13	19.17	59.83	34.25
"gene:Rv0232"	1054.42	1166	3570.33	4505.67	4596.25	3844.92	3120.58	3966.17	382.83	375.17	11052.92	13004
"gene:Rv0233"	1607.42	1641.33	4056.92	5541.33	7340.67	5055.17	4074.42	3872.83	734.67	622.83	14026.42	23473.58
"putative_UTR:p279530_279586"	151.75	148.83	235.83	293.92	458.83	193	284.83	229.08	82.17	62.83	603.17	888.42
"gene:Rv0234c"	3781	4002.5	741.17	919.33	2721.67	818	2696.5	2769.08	1040.83	949.83	715.5	1543.75
"putative_sRNA:p279627_280152"	69	94.92	597	844.83	299.83	139.5	67.17	56.5	33.5	32	438.33	972.08
"gene:Rv0235c"	790.66	809.95	300.33	406.33	696.33	739	325.62	396	75.5	87.5	165.58	205
"putative_sRNA:p281567_281857"	428.17	439.83	234.83	327.17	98.5	35	527.33	453.33	201.67	138	60	63
"putative_UTR:m282615_282648"	283.33	247.73	15.5	21.83	72.83	36.83	37.7	59.5	10.5	13.83	20.33	36
"gene:Rv0236c"	12249.4	12277.68	991.33	1383.33	2643.2	646.08	3596.35	2784.25	325.5	618.42	723.92	1835.5
"putative_sRNA:p284118_284715"	1624.92	1692.17	1336.17	1627	1962.5	905.17	1226.5	926.83	492.33	941.33	972.5	467
"putative_sRNA:p285209_285888"	997.67	868.75	402	589.33	797.17	281	470.33	305.83	201.33	355	345.83	274.33
"putative_UTR:m286852_286897"	231.56	208.53	24.83	25.17	140.12	47.08	87.48	63.67	18.17	22.08	26.08	51.25
"gene:Rv0236A"	835.48	624.03	77.17	104.67	486.7	171.92	325.65	224.17	33.67	45.58	92.67	174.17
"putative_UTR:m287072_287111"	361.83	236.67	31.67	50.42	177.08	72.58	100.33	74.17	10.42	26	26.08	74.67
"gene:Rv0237"	2869.67	2687.83	342.25	542.17	925.5	201	828.33	632.83	161.5	282.5	209.33	404.17
"gene:Rv0238"	2267.06	2085.36	1542.86	1918.41	2123.41	807.17	1794.13	1629.73	591.08	876	1572.16	2504.81
"putative_UTR:p289043_289103"	684.56	708.11	371.78	509.08	366.83	121.83	806.88	662.48	207.75	300	268.58	645.31
"gene:Rv0239"	2768.64	2930.98	1082.61	1399.66	2142	724.33	2105.29	1763.56	697.83	803	911.66	2067.4
"gene:Rv0240"	1197.75	1188.78	703.25	976.67	863	349.92	573.25	468.75	191.92	309.25	284.58	925.5
"putative_UTR:m289683_289811"	740.42	717.08	119.5	177	201.17	41.67	538.5	318.5	54.67	107.33	78.25	102.17
